time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
5.859758,2.871862,2.904105,0.448269,0.372523
5.864758,2.874082,2.906317,0.441034,0.361054
5.869757,2.876264,2.907738,0.433287,0.353598
5.874757,2.878406,2.909830,0.425118,0.338327
5.879756,2.880506,2.911192,0.416619,0.328591
5.884756,2.882563,2.913132,0.407969,0.314622
5.889756,2.884577,2.914418,0.399166,0.308119
5.894755,2.886546,2.916247,0.390226,0.297101
5.899755,2.888471,2.917438,0.381354,0.290600
5.904755,2.890349,2.932647,0.371921,0.409177
5.909754,2.892179,2.934250,0.361843,0.398969
5.914754,2.893956,2.936609,0.351251,0.382872
5.919754,2.895680,2.938140,0.340242,0.373438
5.924753,2.897347,2.940347,0.328731,0.356144
5.929753,2.898954,2.941778,0.316650,0.344117
5.934752,2.900500,2.943816,0.303912,0.329557
5.939752,2.901979,2.945120,0.290446,0.316000
5.944752,2.903389,2.946976,0.276272,0.296888
5.949751,2.904727,2.948146,0.261683,0.284103
5.954751,2.905991,2.949820,0.246804,0.267711
5.959751,2.907181,2.950815,0.232140,0.249983
5.964750,2.908298,2.952276,0.217710,0.230850
5.969750,2.909344,2.953252,0.203467,0.219417
5.974750,2.910319,2.954533,0.189554,0.199979
5.979749,2.911227,2.955297,0.176105,0.184674
5.984749,2.912068,2.956373,0.163196,0.168308
5.989748,2.912847,2.957083,0.150813,0.157108
5.994748,2.913566,2.957994,0.139163,0.142367
5.999748,2.914229,2.958599,0.128206,0.133351
6.004747,2.914837,2.978545,0.117206,0.206964
6.009747,2.915390,2.979365,0.106048,0.199080
6.014747,2.915886,2.980531,0.094879,0.183626
6.019746,2.916327,2.981329,0.083848,0.175347
6.024746,2.916714,2.982368,0.072907,0.166426
6.029746,2.917045,2.982980,0.061817,0.159976
6.034745,2.917321,2.983907,0.050593,0.146422
6.039745,2.917540,2.984475,0.039036,0.139617
6.044744,2.917699,2.985288,0.027204,0.124519
6.049744,2.917799,2.985771,0.015111,0.111131
6.054744,2.917838,2.986402,0.002751,0.091829
6.059743,2.917814,2.986736,-0.009753,0.078596
6.064743,2.917728,2.987174,-0.022201,0.062301
6.069743,2.917580,2.987410,-0.034677,0.052488
6.074742,2.917370,2.987702,-0.046831,0.039190
6.079742,2.917101,2.987758,-0.058450,0.021368
6.084742,2.916775,2.987865,-0.069281,0.009206
6.089741,2.916398,2.987792,-0.079396,-0.004962
6.094741,2.915973,2.987733,-0.088735,-0.020889
6.099741,2.915503,2.987813,-0.097297,-0.023804
6.104740,2.914993,2.974125,-0.105079,-0.132181
6.109740,2.914447,2.973833,-0.111884,-0.143719
6.114739,2.913869,2.972947,-0.117803,-0.155223
6.119739,2.913265,2.972388,-0.122840,-0.164388
6.124739,2.912638,2.971380,-0.126929,-0.173848
6.129738,2.911994,2.970661,-0.130042,-0.177616
6.134738,2.911337,2.969580,-0.132160,-0.184785
6.139738,2.910672,2.968838,-0.133314,-0.185844
6.144737,2.910004,2.967709,-0.133549,-0.191339
6.149737,2.909338,2.966989,-0.132901,-0.186364
6.154737,2.908678,2.965869,-0.131413,-0.187564
6.159736,2.908027,2.965292,-0.129198,-0.175393
6.164736,2.907389,2.964248,-0.126379,-0.172378
6.169735,2.906767,2.963830,-0.123085,-0.157301
6.174735,2.906163,2.962899,-0.119377,-0.150142
6.179735,2.905578,2.962222,-0.115384,-0.148869
6.184734,2.905014,2.961348,-0.111198,-0.140791
6.189734,2.904470,2.960801,-0.106877,-0.135330
6.194734,2.903949,2.959996,-0.102515,-0.131223
6.199733,2.903450,2.959509,-0.098127,-0.126742
6.204733,2.902972,2.958756,-0.093868,-0.119691
6.209733,2.902515,2.958842,-0.089729,-0.126472
6.214732,2.902078,2.958085,-0.085698,-0.126359
6.219732,2.901662,2.957572,-0.081698,-0.120135
6.224731,2.901265,2.956858,-0.077726,-0.115535
6.229731,2.900889,2.956520,-0.073676,-0.123722
6.234731,2.900533,2.955784,-0.069452,-0.122003
6.239730,2.900199,2.955300,-0.065083,-0.121596
6.244730,2.899887,2.954572,-0.060526,-0.122942
6.249730,2.899599,2.954045,-0.055676,-0.127559
6.254729,2.899336,2.953282,-0.050541,-0.125915
6.259729,2.899099,2.952743,-0.045113,-0.126320
6.264729,2.898890,2.951997,-0.039451,-0.120628
6.269728,2.898710,2.951538,-0.033628,-0.115617
6.274728,2.898560,2.950855,-0.027647,-0.108665
6.279727,2.898440,2.950416,-0.021592,-0.106020
6.284727,2.898350,2.949781,-0.015390,-0.104152
6.289727,2.898293,2.949500,-0.009059,-0.099177
6.294726,2.898267,2.948915,-0.002620,-0.094607
6.299726,2.898273,2.948533,0.003848,-0.088852
6.304726,2.898312,2.960335,0.010427,-0.001862
6.309725,2.898384,2.960518,0.016999,-0.002695
6.314725,2.898488,2.960513,0.023447,0.002390
6.319725,2.898624,2.960638,0.029649,0.000607
6.324724,2.898791,2.960650,0.035734,0.004802
6.329724,2.898987,2.960703,0.041494,0.007545
6.334723,2.899211,2.960748,0.046835,0.007271
6.339723,2.899460,2.960795,0.051899,-0.002406
6.344723,2.899734,2.960791,0.056697,0.002469
6.349722,2.900032,2.960867,0.061237,0.011753
6.354722,2.900351,2.960945,0.065595,0.013260
6.359722,2.900692,2.961179,0.069764,0.027533
6.364721,2.901053,2.961345,0.073802,0.028852
6.369721,2.901434,2.961365,0.077836,0.026501
6.374721,2.901835,2.961533,0.081909,0.029319
6.379720,2.902257,2.961511,0.085938,0.025512
6.384720,2.902699,2.961665,0.089934,0.024822
6.389719,2.903160,2.962169,0.093871,0.040180
6.394719,2.903641,2.962410,0.097746,0.041168
6.399719,2.904142,2.962880,0.101505,0.048966
6.404718,2.904660,2.964721,0.105131,0.065429
6.409718,2.905196,2.965047,0.108583,0.066805
6.414718,2.905749,2.965455,0.111816,0.069664
6.419717,2.906317,2.965448,0.114740,0.080406
6.424717,2.906899,2.965933,0.117283,0.082086
6.429717,2.907492,2.966386,0.119483,0.071752
6.434716,2.908095,2.966824,0.121325,0.072508
6.439716,2.908706,2.967114,0.122833,0.066491
6.444715,2.909324,2.967508,0.124059,0.062812
6.449715,2.909947,2.967720,0.125046,0.057710
6.454715,2.910575,2.968055,0.125853,0.052981
6.459714,2.911206,2.968228,0.126521,0.048652
6.464714,2.911841,2.968521,0.127112,0.049766
6.469714,2.912478,2.968698,0.127668,0.045068
6.474713,2.913118,2.968971,0.128234,0.044515
6.479713,2.913761,2.969335,0.128847,0.050107
6.484713,2.914407,2.969629,0.129529,0.046554
6.489712,2.915057,2.970054,0.130279,0.054064
6.494712,2.915711,2.970379,0.131079,0.052715
6.499712,2.916368,2.971134,0.131878,0.071201
6.504711,2.917030,2.967789,0.132653,0.147107
6.509711,2.917695,2.968323,0.133326,0.148307
6.514710,2.918363,2.969210,0.133775,0.147149
6.519710,2.919033,2.970011,0.133881,0.142117
6.524710,2.919701,2.970859,0.133575,0.141531
6.529709,2.920367,2.971582,0.132848,0.123759
6.534709,2.921029,2.972316,0.131732,0.119770
6.539709,2.921683,2.972795,0.130266,0.123450
6.544708,2.922329,2.973531,0.128512,0.120800
6.549708,2.922966,2.974200,0.126542,0.140074
6.554708,2.923592,2.975045,0.124430,0.140560
6.559707,2.924208,2.975659,0.122206,0.141333
6.564707,2.924812,2.976501,0.119868,0.139848
6.569706,2.925404,2.977108,0.117359,0.141027
6.574706,2.925983,2.977942,0.114677,0.135197
6.579706,2.926548,2.978528,0.111759,0.135018
6.584705,2.927097,2.979332,0.108564,0.132944
6.589705,2.927630,2.979842,0.105102,0.131951
6.594705,2.928144,2.980628,0.101330,0.127575
6.599704,2.928639,2.980642,0.097294,0.109559
6.604704,2.929112,2.986087,0.092860,0.162652
6.609704,2.929562,2.986201,0.087995,0.169956
6.614703,2.929986,2.987202,0.082801,0.162201
6.619703,2.930384,2.988017,0.077355,0.151560
6.624702,2.930754,2.988918,0.071620,0.147181
6.629702,2.931093,2.989620,0.065611,0.132644
6.634702,2.931403,2.990398,0.059382,0.125060
6.639701,2.931680,2.990886,0.052880,0.111801
6.644701,2.931925,2.991540,0.046188,0.105536
6.649701,2.932135,2.991934,0.039319,0.098119
6.654700,2.932311,2.992498,0.032251,0.086887
6.659700,2.932450,2.992921,0.025080,0.088118
6.664700,2.932554,2.993434,0.017834,0.079066
6.669699,2.932621,2.993611,0.010540,0.064967
6.674699,2.932652,2.993980,0.003227,0.054674
6.679698,2.932646,2.994858,-0.003987,0.073805
6.684698,2.932604,2.995282,-0.011123,0.066887
6.689698,2.932528,2.996061,-0.018100,0.081046
6.694697,2.932416,2.996541,-0.024970,0.078091
6.699697,2.932271,2.997535,-0.031699,0.095877
6.704697,2.932092,2.961696,-0.038659,0.005900
6.709696,2.931877,2.961935,-0.045970,-0.003048
6.714696,2.931625,2.961901,-0.053422,-0.006720
6.719696,2.931336,2.961992,-0.060885,-0.017402
6.724695,2.931009,2.961868,-0.068198,-0.024406
6.729695,2.930647,2.961778,-0.075137,-0.027482
6.734694,2.930252,2.961601,-0.081526,-0.034052
6.739694,2.929827,2.961460,-0.087240,-0.057586
6.744694,2.929375,2.961092,-0.092152,-0.066418
6.749693,2.928902,2.960868,-0.096140,-0.064658
6.754693,2.928412,2.960469,-0.099174,-0.068906
6.759693,2.927909,2.960304,-0.101271,-0.064970
6.764692,2.927399,2.959910,-0.102477,-0.066946
6.769692,2.926886,2.959558,-0.102876,-0.070826
6.774692,2.926372,2.959136,-0.102560,-0.069554
6.779691,2.925862,2.958247,-0.101600,-0.091384
6.784691,2.925358,2.957699,-0.100059,-0.091034
6.789690,2.924864,2.957854,-0.097987,-0.074036
6.794690,2.924381,2.957418,-0.095436,-0.071116
6.799690,2.923913,2.957508,-0.092386,-0.060329
6.804689,2.923461,2.953416,-0.088946,-0.124352
6.809689,2.923028,2.953063,-0.085247,-0.126966
6.814689,2.922613,2.952313,-0.081194,-0.124327
6.819688,2.922220,2.951338,-0.076723,-0.109318
6.824688,2.921851,2.950700,-0.071828,-0.102249
6.829688,2.921508,2.950301,-0.066515,-0.100464
6.834687,2.921192,2.949703,-0.060718,-0.098090
6.839687,2.920907,2.949352,-0.054399,-0.100295
6.844687,2.920656,2.948757,-0.047504,-0.097188
6.849686,2.920441,2.948366,-0.039864,-0.094792
6.854686,2.920267,2.947810,-0.031478,-0.087620
6.859685,2.920136,2.947476,-0.022394,-0.081550
6.864685,2.920053,2.947013,-0.012799,-0.068225
6.869685,2.920019,2.946723,-0.002872,-0.062929
6.874684,2.920036,2.946364,0.007561,-0.053909
6.879684,2.920106,2.946132,0.018450,-0.046494
6.884684,2.920231,2.945882,0.029471,-0.033012
6.889683,2.920412,2.945642,0.040689,-0.028159
6.894683,2.920649,2.945490,0.051894,-0.018133
6.899683,2.920943,2.945370,0.063199,-0.009768
6.904682,2.921293,2.930220,0.074961,0.022947
6.909682,2.921705,2.930316,0.087234,0.034871
6.914681,2.922179,2.930547,0.099888,0.044708
6.919681,2.922717,2.930729,0.112554,0.054546
6.924681,2.923317,2.931082,0.124957,0.067261
6.929680,2.923977,2.931352,0.136952,0.075505
6.934680,2.924697,2.931836,0.148632,0.090264
6.939680,2.925474,2.932198,0.159718,0.099218
6.944679,2.926304,2.932812,0.170328,0.110017
6.949679,2.927186,2.933256,0.180295,0.116800
6.954679,2.928116,2.933973,0.189705,0.126139
6.959678,2.929091,2.934475,0.198447,0.129745
6.964678,2.930107,2.935265,0.206506,0.136646
6.969677,2.931163,2.935763,0.214038,0.139817
6.974677,2.932254,2.936614,0.220996,0.144881
6.979677,2.933379,2.937174,0.227431,0.147212
6.984676,2.934534,2.938064,0.233321,0.148322
6.989676,2.935717,2.938640,0.238657,0.150703
6.994676,2.936924,2.939556,0.243479,0.155403
6.999675,2.938155,2.940250,0.247787,0.162553
7.004675,2.939406,2.930823,0.251846,0.101143
7.009675,2.940677,2.931342,0.255702,0.103336
7.014674,2.941966,2.931977,0.259276,0.108558
7.019674,2.943273,2.932348,0.262732,0.109998
7.024673,2.944597,2.933021,0.266073,0.114639
7.029673,2.945936,2.933485,0.269286,0.116583
7.034673,2.947292,2.934198,0.272317,0.122524
7.039672,2.948662,2.934690,0.275158,0.121688
7.044672,2.950046,2.935420,0.277870,0.122485
7.049672,2.951443,2.935967,0.280523,0.130310
7.054671,2.952854,2.936755,0.283169,0.132364
7.059671,2.954278,2.937328,0.285766,0.135726
7.064671,2.955714,2.938158,0.288190,0.140264
7.069670,2.957162,2.938770,0.290489,0.144597
7.074670,2.958621,2.939646,0.292605,0.147243
7.079669,2.960090,2.940075,0.294435,0.138650
7.084669,2.961567,2.940908,0.295955,0.138928
7.089669,2.963050,2.941306,0.297138,0.132310
7.094668,2.964538,2.942101,0.297994,0.132769
7.099668,2.966030,2.942829,0.298535,0.139959
7.104668,2.967523,2.944195,0.298779,0.307259
7.109667,2.969017,2.945527,0.298717,0.304592
7.114667,2.970509,2.947349,0.298283,0.302667
7.119667,2.971998,2.948415,0.297368,0.305827
7.124666,2.973481,2.950248,0.295900,0.304259
7.129666,2.974954,2.951467,0.293757,0.304414
7.134665,2.976415,2.953283,0.290928,0.301060
7.139665,2.977859,2.954489,0.287393,0.291573
7.144665,2.979284,2.956234,0.283206,0.289070
7.149664,2.980686,2.957537,0.278522,0.303868
7.154664,2.982064,2.959340,0.273363,0.295917
7.159664,2.983414,2.960427,0.267769,0.283857
7.164663,2.984735,2.962124,0.261863,0.278548
7.169663,2.986025,2.963243,0.255695,0.272468
7.174663,2.987284,2.964861,0.249188,0.264648
7.179662,2.988510,2.965627,0.242325,0.247577
7.184662,2.989700,2.967091,0.235105,0.236994
7.189662,2.990853,2.968322,0.227610,0.239709
7.194661,2.991968,2.969739,0.219933,0.229111
7.199661,2.993044,2.970824,0.212240,0.226662
7.204660,2.994081,2.996353,0.204131,0.282516
7.209660,2.995077,2.997657,0.195576,0.273791
7.214660,2.996028,2.999279,0.186737,0.263195
7.219659,2.996935,3.000858,0.177694,0.235403
7.224659,2.997796,3.002244,0.168493,0.222825
7.229659,2.998611,3.003159,0.159297,0.210150
7.234658,2.999380,3.004389,0.150195,0.192912
7.239658,3.000103,3.005147,0.141052,0.175837
7.244658,3.000781,3.006178,0.131883,0.162785
7.249657,3.001413,3.006785,0.122758,0.149569
7.254657,3.002000,3.007648,0.113673,0.132949
7.259656,3.002541,3.008550,0.104658,0.146664
7.264656,3.003038,3.009405,0.095874,0.133450
7.269656,3.003492,3.009672,0.087360,0.111485
7.274655,3.003904,3.010320,0.079206,0.100460
7.279655,3.004276,3.010649,0.071370,0.086125
7.284655,3.004610,3.011145,0.063926,0.075066
7.289654,3.004908,3.011628,0.056775,0.076239
7.294654,3.005172,3.012062,0.049954,0.065726
7.299654,3.005402,3.012375,0.043473,0.060231
7.304653,3.005601,3.000857,0.037359,-0.017743
7.309653,3.005771,3.000942,0.031602,-0.026364
7.314652,3.005912,3.000763,0.026199,-0.035365
7.319652,3.006028,3.000662,0.021166,-0.044119
7.324652,3.006120,3.000372,0.016499,-0.055001
7.329651,3.006190,3.000264,0.012284,-0.070175
7.334651,3.006240,2.999823,0.008535,-0.077622
7.339651,3.006272,2.999496,0.005203,-0.065734
7.344650,3.006289,2.999090,0.002298,-0.072106
7.349650,3.006293,2.999017,-0.000151,-0.049828
7.354650,3.006286,2.998713,-0.002162,-0.052232
7.359649,3.006270,2.998838,-0.003724,-0.032102
7.364649,3.006248,2.998651,-0.004894,-0.029557
7.369648,3.006221,2.998625,-0.005747,-0.024626
7.374648,3.006190,2.998487,-0.006364,-0.020975
7.379648,3.006157,2.998438,-0.006867,-0.017074
7.384647,3.006121,2.998333,-0.007393,-0.017995
7.389647,3.006082,2.998051,-0.008049,-0.024756
7.394647,3.006039,2.997917,-0.008928,-0.018167
7.399646,3.005991,2.997038,-0.010084,-0.043757
7.404646,3.005937,2.985597,-0.011518,0.071797
7.409646,3.005874,2.985612,-0.013210,0.077925
7.414645,3.005803,2.986074,-0.015132,0.075338
7.419645,3.005721,2.986645,-0.017221,0.066186
7.424644,3.005628,2.987041,-0.019411,0.064301
7.429644,3.005524,2.987388,-0.021665,0.056093
7.434644,3.005409,2.987718,-0.023941,0.053699
7.439643,3.005283,2.987934,-0.026177,0.054585
7.444643,3.005145,2.988257,-0.028359,0.051277
7.449643,3.004997,2.988363,-0.030489,0.036773
7.454642,3.004838,2.988569,-0.032557,0.030270
7.459642,3.004669,2.988451,-0.034562,0.009665
7.464642,3.004491,2.988495,-0.036460,0.003575
7.469641,3.004303,2.988902,-0.038253,0.017865
7.474641,3.004107,2.989010,-0.039901,0.015580
7.479640,3.003903,2.988888,-0.041370,0.007035
7.484640,3.003692,2.988919,-0.042631,0.001465
7.489640,3.003475,2.989201,-0.043671,0.008788
7.494639,3.003254,2.989244,-0.044500,0.005252
7.499639,3.003030,2.989470,-0.045150,0.011064
7.504639,3.002803,2.969167,-0.045663,-0.166194
7.509638,3.002573,2.968902,-0.046065,-0.174026
7.514638,3.002342,2.967847,-0.046318,-0.179769
7.519638,3.002111,2.966915,-0.046346,-0.174257
7.524637,3.001880,2.965863,-0.046059,-0.176416
7.529637,3.001651,2.965059,-0.045361,-0.167075
7.534636,3.001428,2.964051,-0.044160,-0.169122
7.539636,3.001212,2.963375,-0.042379,-0.147604
7.544636,3.001007,2.962491,-0.039970,-0.144098
7.549635,3.000816,2.962035,-0.036864,-0.127019
7.554635,3.000643,2.961287,-0.033100,-0.120259
7.559635,3.000490,2.960944,-0.028875,-0.107051
7.564634,3.000359,2.960320,-0.024341,-0.099014
7.569634,3.000252,2.959853,-0.019662,-0.096107
7.574634,3.000167,2.959299,-0.014959,-0.087371
7.579633,3.000107,2.958595,-0.010302,-0.097600
7.584633,3.000069,2.958023,-0.005766,-0.090068
7.589633,3.000053,2.957378,-0.001347,-0.095179
7.594632,3.000059,2.956809,0.002878,-0.090971
7.599632,3.000086,2.955952,0.006978,-0.103055
7.604631,3.000134,2.970858,0.011241,-0.170363
7.609631,3.000203,2.970010,0.015835,-0.164224
7.614631,3.000297,2.969025,0.020768,-0.159458
7.619630,3.000417,2.968454,0.026093,-0.156667
7.624630,3.000564,2.967530,0.031892,-0.147731
7.629630,3.000742,2.966922,0.038243,-0.141366
7.634629,3.000954,2.966092,0.045041,-0.133467
7.639629,3.001201,2.965563,0.052205,-0.126804
7.644629,3.001484,2.964819,0.059683,-0.119045
7.649628,3.001806,2.964286,0.067494,-0.119284
7.654628,3.002167,2.963592,0.075609,-0.109084
7.659627,3.002570,2.963337,0.083972,-0.090322
7.664627,3.003016,2.962817,0.092622,-0.079410
7.669627,3.003505,2.962644,0.101396,-0.066178
7.674626,3.004039,2.962281,0.110149,-0.053283
7.679626,3.004615,2.961571,0.118829,-0.067370
7.684626,3.005235,2.961183,0.127311,-0.057246
7.689625,3.005896,2.960552,0.135444,-0.066148
7.694625,3.006597,2.960165,0.143278,-0.061120
7.699625,3.007336,2.959781,0.150767,-0.058606
7.704624,3.008112,2.999993,0.158008,0.098022
7.709624,3.008923,3.000771,0.165063,0.094811
7.714623,3.009769,3.001348,0.171659,0.099093
7.719623,3.010645,3.000963,0.177627,0.126369
7.724623,3.011549,3.001735,0.182840,0.132848
7.729622,3.012477,3.002452,0.187142,0.126571
7.734622,3.013423,3.003214,0.190359,0.126256
7.739622,3.014381,3.003721,0.192486,0.127831
7.744621,3.015347,3.004490,0.193485,0.127434
7.749621,3.016315,3.004973,0.193400,0.123100
7.754621,3.017280,3.005711,0.192343,0.119828
7.759620,3.018236,3.006332,0.190446,0.129570
7.764620,3.019181,3.007101,0.187830,0.126667
7.769619,3.020110,3.007628,0.184612,0.125751
7.774619,3.021022,3.008373,0.180866,0.121606
7.779619,3.021914,3.009154,0.176628,0.127459
7.784618,3.022783,3.009909,0.171966,0.122707
7.789618,3.023628,3.010504,0.166913,0.121756
7.794618,3.024446,3.011225,0.161414,0.114739
7.799617,3.025235,3.011374,0.155428,0.104640
7.804617,3.025993,3.008209,0.148968,0.090048
7.809617,3.026718,3.008475,0.142129,0.087598
7.814616,3.027407,3.008981,0.135018,0.078781
7.819616,3.028060,3.009275,0.127590,0.072095
7.824615,3.028675,3.009687,0.120053,0.062193
7.829615,3.029253,3.009925,0.112561,0.056673
7.834615,3.029794,3.010248,0.105139,0.047485
7.839614,3.030297,3.010412,0.097750,0.042369
7.844614,3.030764,3.010650,0.090579,0.032732
7.849614,3.031196,3.010781,0.083581,0.027710
7.854613,3.031594,3.010927,0.076778,0.019040
7.859613,3.031958,3.011007,0.070259,0.014011
7.864613,3.032290,3.011074,0.063992,0.005822
7.869612,3.032592,3.011113,0.057997,0.002553
7.874612,3.032864,3.011113,0.052317,-0.005877
7.879611,3.033110,3.011077,0.046870,-0.010637
7.884611,3.033328,3.011003,0.041702,-0.017633
7.889611,3.033522,3.010897,0.036823,-0.022146
7.894610,3.033692,3.010748,0.032185,-0.030225
7.899610,3.033840,3.010702,0.027764,-0.030296
7.904610,3.033965,3.027403,0.023368,0.063383
7.909609,3.034069,3.027598,0.018892,0.059910
7.914609,3.034150,3.027950,0.014499,0.055552
7.919609,3.034209,3.028190,0.010115,0.053730
7.924608,3.034246,3.028502,0.005551,0.050072
7.929608,3.034259,3.028700,0.000656,0.043780
7.934608,3.034247,3.028950,-0.004650,0.038354
7.939607,3.034206,3.029109,-0.010379,0.041078
7.944607,3.034136,3.029339,-0.016506,0.034764
7.949606,3.034034,3.029455,-0.023051,0.030449
7.954606,3.033898,3.029624,-0.029896,0.022506
7.959606,3.033728,3.029713,-0.036875,0.017423
7.964605,3.033522,3.029799,-0.043877,0.009326
7.969605,3.033282,3.029750,-0.050985,0.001554
7.974605,3.033005,3.029744,-0.058215,-0.006725
7.979604,3.032693,3.029722,-0.065301,-0.012975
7.984604,3.032345,3.029622,-0.072181,-0.022207
7.989604,3.031964,3.029295,-0.078860,-0.036876
7.994603,3.031551,3.029053,-0.085273,-0.044998
7.999603,3.031106,3.028785,-0.091396,-0.054441
8.004604,3.030631,3.036570,-0.097601,-0.061442
8.009606,3.030123,3.036405,-0.104005,-0.070473
8.014608,3.029584,3.035965,-0.110453,-0.079428
8.019610,3.029012,3.035570,-0.116996,-0.081536
8.024612,3.028407,3.035055,-0.123705,-0.092473
8.029614,3.027768,3.034691,-0.130686,-0.099255
8.034616,3.027092,3.034081,-0.138224,-0.107901
8.039618,3.026377,3.033653,-0.146486,-0.114876
8.044621,3.025618,3.032933,-0.155510,-0.130018
8.049623,3.024810,3.032403,-0.165583,-0.139579
8.054625,3.023949,3.031542,-0.176938,-0.151927
8.059627,3.023026,3.030913,-0.190034,-0.163648
8.064629,3.022031,3.029891,-0.205242,-0.183483
